X,Y,CODEPOSTAL,ZONE_ADRES,RUE_NOM,NUMERO,geometry,index_right,NUMERO_SORT_KEY
138254.323,133232.377,7100,Besonrieux,Rue de Bois d'Haine,147,POINT (4.20315328836333 50.50975771548781),0,"('', 147, '')"
138274.136,133238.373,7100,Besonrieux,Rue de Bois d'Haine,149,POINT (4.203432429597235 50.509812015857435),0,"('', 149, '')"
138291.991,133239.021,7100,Besonrieux,Rue de Bois d'Haine,155,POINT (4.203684133950995 50.509818197132454),0,"('', 155, '')"
138331.143,133251.443,7100,Besonrieux,Rue de Bois d'Haine,157,POINT (4.204235723018202 50.509930651028874),0,"('', 157, '')"
138375.097,133254.604,7100,Besonrieux,Rue de Bois d'Haine,165,POINT (4.204855301915844 50.50995993920882),0,"('', 165, '')"
138390.475,133253.603,7100,Besonrieux,Rue de Bois d'Haine,167,POINT (4.205072136749872 50.509951243729965),0,"('', 167, '')"
138407.413,133254.362,7100,Besonrieux,Rue de Bois d'Haine,169,POINT (4.205310910475213 50.50995840130006),0,"('', 169, '')"
138422.688,133252.777,7100,Besonrieux,Rue de Bois d'Haine,171,POINT (4.205526311116005 50.50994445268315),0,"('', 171, '')"
138439.883,133252.36,7100,Besonrieux,Rue de Bois d'Haine,173,POINT (4.205768744381186 50.50994104192548),0,"('', 173, '')"
138472.618,133246.422,7100,Besonrieux,Rue de Bois d'Haine,179,POINT (4.2062304349482265 50.509888300610825),0,"('', 179, '')"
138479.093,133245.444,7100,Besonrieux,Rue de Bois d'Haine,181,POINT (4.206321751424391 50.509879635059015),0,"('', 181, '')"
138494.794,133250.414,7100,Besonrieux,Rue de Bois d'Haine,183,POINT (4.206542956243697 50.50992462350743),0,"('', 183, '')"
138550.7,133240.481,7100,Besonrieux,Rue de Bois d'Haine,189,POINT (4.207331439133309 50.50983641476853),0,"('', 189, '')"
138553.613,133244.599,7100,Besonrieux,Rue de Bois d'Haine,191,POINT (4.207372381768135 50.50987349299871),0,"('', 191, '')"
138556.295,133248.492,7100,Besonrieux,Rue de Bois d'Haine,193,POINT (4.207410074623463 50.509908543931175),0,"('', 193, '')"
138558.652,133252.406,7100,Besonrieux,Rue de Bois d'Haine,195,POINT (4.20744318494373 50.50994377732449),0,"('', 195, '')"
137737.033,133503.084,7100,Besonrieux,Rue de Mignault,4,POINT (4.195851553481969 50.51218086054597),0,"('', 4, '')"
137708.291,133503.706,7100,Besonrieux,Rue de Mignault,5,POINT (4.195446300497381 50.512185852415215),0,"('', 5, '')"
137731.967,133508.553,7100,Besonrieux,Rue de Mignault,6,POINT (4.195779949185435 50.5122299221278),0,"('', 6, '')"
137703.462,133508.529,7100,Besonrieux,Rue de Mignault,7,POINT (4.195378058415716 50.51222911105383),0,"('', 7, '')"
137685.961,133516.769,7100,Besonrieux,Rue de Mignault,9,POINT (4.195131041511993 50.512302823862996),0,"('', 9, '')"
137688.326,133560.844,7100,Besonrieux,Rue de Mignault,10,POINT (4.195162938619234 50.51269911507015),0,"('', 10, '')"
137680.17,133531.771,7100,Besonrieux,Rue de Mignault,11,POINT (4.195048901306137 50.51243757309442),0,"('', 11, '')"
137664.072,133549.127,7100,Besonrieux,Rue de Mignault,17,POINT (4.194821363911666 50.512593269011404),0,"('', 17, '')"
137660.673,133553.054,7100,Besonrieux,Rue de Mignault,19,POINT (4.194773311875965 50.51262850209561),0,"('', 19, '')"
137656.573,133557.383,7100,Besonrieux,Rue de Mignault,21,POINT (4.194715363057695 50.512667334494665),0,"('', 21, '')"
137634.956,133581.118,7100,Besonrieux,Rue de Mignault,25,POINT (4.194409799847802 50.51288026201968),0,"('', 25, '')"
137595.259,133642.572,7100,Besonrieux,Rue de Mignault,35,POINT (4.193848071807489 50.513431907756974),0,"('', 35, '')"
137589.19,133636.162,7100,Besonrieux,Rue de Mignault,37,POINT (4.193762715060174 50.51337415273559),0,"('', 37, '')"
137586.401,133653.935,7100,Besonrieux,Rue de Mignault,41,POINT (4.193722803658488 50.513533876105946),0,"('', 41, '')"
137582.831,133659.882,7100,Besonrieux,Rue de Mignault,43,POINT (4.193672271963269 50.5135872652571),0,"('', 43, '')"
137571.081,133676.302,7100,Besonrieux,Rue de Mignault,47,POINT (4.193506059882564 50.513734635569676),0,"('', 47, '')"
137562.043,133695.224,7100,Besonrieux,Rue de Mignault,51,POINT (4.193378001550437 50.51390455640429),0,"('', 51, '')"
137619.862,133654.935,7100,Besonrieux,Rue de Mignault,52,POINT (4.1941945497425746 50.513543571650104),0,"('', 52, '')"
137557.502,133702.92,7100,Besonrieux,Rue de Mignault,53,POINT (4.1933137204196935 50.513973648658435),0,"('', 53, '')"
137612.096,133670.817,7100,Besonrieux,Rue de Mignault,54,POINT (4.194084529300762 50.51368618993745),0,"('', 54, '')"
137553.562,133711.454,7100,Besonrieux,Rue de Mignault,55,POINT (4.193257885098141 50.514050287355964),0,"('', 55, '')"
137592.697,133701.252,7100,Besonrieux,Rue de Mignault,58,POINT (4.193810007628146 50.51395939668331),0,"('', 58, '')"
137534.488,133736.512,7100,Besonrieux,Rue de Mignault,59,POINT (4.19298811767871 50.51427515890573),0,"('', 59, '')"
137580.982,133715.027,7100,Besonrieux,Rue de Mignault,60,POINT (4.1936443757587165 50.51408298893313),0,"('', 60, '')"
137572.248,133731.007,7100,Besonrieux,Rue de Mignault,62,POINT (4.1935207007663005 50.51422646726682),0,"('', 62, '')"
137520.586,133769.414,7100,Besonrieux,Rue de Mignault,63,POINT (4.192791010061487 50.51457065845812),0,"('', 63, '')"
137563.141,133750.467,7100,Besonrieux,Rue de Mignault,64,POINT (4.19339165043701 50.51440122335247),0,"('', 64, '')"
137514.51,133775.823,7100,Besonrieux,Rue de Mignault,65,POINT (4.192705126985265 50.51462814744843),0,"('', 65, '')"
137552.498,133766.96,7100,Besonrieux,Rue de Mignault,66,POINT (4.193241040541099 50.514549272958796),0,"('', 66, '')"
137504.154,133789.974,7100,Besonrieux,Rue de Mignault,67,POINT (4.192558638899749 50.514755147294466),0,"('', 67, '')"
137539.038,133777.844,7100,Besonrieux,Rue de Mignault,68,POINT (4.193050897206513 50.51464683684517),0,"('', 68, '')"
137502.052,133801.256,7100,Besonrieux,Rue de Mignault,69,POINT (4.192528625189752 50.51485652965835),0,"('', 69, '')"
137535.216,133783.999,7100,Besonrieux,Rue de Mignault,70,POINT (4.192996803521634 50.51470209030697),0,"('', 70, '')"
137527.731,133799.28,7100,Besonrieux,Rue de Mignault,72,POINT (4.192890758804724 50.51483931030472),0,"('', 72, '')"
137490.686,133815.514,7100,Besonrieux,Rue de Mignault,73,POINT (4.1923678915528235 50.51498446973976),0,"('', 73, '')"
137524.598,133822.773,7100,Besonrieux,Rue de Mignault,74,POINT (4.192845802569292 50.51505044977618),0,"('', 74, '')"
137482.032,133833.471,7100,Besonrieux,Rue de Mignault,75,POINT (4.192245272317892 50.51514572195192),0,"('', 75, '')"
137513.128,133835.343,7100,Besonrieux,Rue de Mignault,76,POINT (4.192683658962958 50.51516321268588),0,"('', 76, '')"
137473.68,133853.074,7100,Besonrieux,Rue de Mignault,77,POINT (4.192126855424512 50.51532177827292),0,"('', 77, '')"
137511.025,133853.983,7100,Besonrieux,Rue de Mignault,78,POINT (4.192653386067409 50.51533074467794),0,"('', 78, '')"
137471.322,133861.712,7100,Besonrieux,Rue de Mignault,79,POINT (4.192093319200565 50.515399385069045),0,"('', 79, '')"
137504.0,133869.555,7100,Besonrieux,Rue de Mignault,80,POINT (4.1925538152242 50.51547059026078),0,"('', 80, '')"
137484.915,133880.759,7100,Besonrieux,Rue de Mignault,82,POINT (4.192284343718604 50.5155709101699),0,"('', 82, '')"
137460.101,133886.832,7100,Besonrieux,Rue de Mignault,83,POINT (4.191934263741075 50.51562497878072),0,"('', 83, '')"
137482.703,133885.198,7100,Besonrieux,Rue de Mignault,84,POINT (4.192253006365449 50.51561077042116),0,"('', 84, '')"
137454.544,133879.184,7100,Besonrieux,Rue de Mignault,85,POINT (4.191856165988059 50.51555610348085),0,"('', 85, '')"
137157.414,133669.794,7100,Besonrieux,Rue de Mignault,87,POINT (4.1876738142062075 50.51366723850629),0,"('', 87, '')"
137474.863,133912.542,7100,Besonrieux,Rue de Mignault,88,POINT (4.192141548951738 50.515856430491326),0,"('', 88, '')"
137469.77,133925.5,7100,Besonrieux,Rue de Mignault,90,POINT (4.1920693042569965 50.51597281651171),0,"('', 90, '')"
137459.304,133938.058,7100,Besonrieux,Rue de Mignault,92,POINT (4.191921312575406 50.51608549185335),0,"('', 92, '')"
137454.53,133959.275,7100,Besonrieux,Rue de Mignault,94,POINT (4.1918532885753805 50.51627613428629),0,"('', 94, '')"
137444.756,133895.495,7100,Besonrieux,Rue de Mignault,95,POINT (4.1917176092263775 50.51570253311796),0,"('', 95, '')"
137445.993,133951.887,7100,Besonrieux,Rue de Mignault,96,POINT (4.191733162660666 50.51620953276669),0,"('', 96, '')"
137438.885,133913.426,7100,Besonrieux,Rue de Mignault,97,POINT (4.191634227269166 50.51586361033779),0,"('', 97, '')"
137428.12,133991.53,7100,Besonrieux,Rue de Mignault,98,POINT (4.191479820989238 50.51656554788268),0,"('', 98, '')"
137427.025,133927.437,7100,Besonrieux,Rue de Mignault,99,POINT (4.191466530628465 50.51598931802923),0,"('', 99, '')"
137418.591,133943.547,7100,Besonrieux,Rue de Mignault,101,POINT (4.191347069736763 50.516133969141784),0,"('', 101, '')"
137011.629,133552.176,7100,Besonrieux,Rue de Mignault,103,POINT (4.185622406727435 50.512606630960164),0,"('', 103, '')"
137413.626,133965.389,7100,Besonrieux,Rue de Mignault,105,POINT (4.191276329233405 50.51633022600031),0,"('', 105, '')"
137391.161,133974.525,7100,Besonrieux,Rue de Mignault,107,POINT (4.190959260890008 50.516411878814196),0,"('', 107, '')"
138134.673,133403.075,7100,Besonrieux,Rue de Seneffe,1,POINT (4.201461032795398 50.511289918848995),0,"('', 1, '')"
138139.161,133407.869,7100,Besonrieux,Rue de Seneffe,3,POINT (4.201524156194285 50.51133310825164),0,"('', 3, '')"
138144.641,133432.88,7100,Besonrieux,Rue de Seneffe,5,POINT (4.201600626625517 50.511558071927155),0,"('', 5, '')"
138182.69,133411.277,7100,Besonrieux,Rue de Seneffe,8,POINT (4.2021377520248535 50.511364622886816),0,"('', 8, '')"
138155.989,133450.424,7100,Besonrieux,Rue de Seneffe,9,POINT (4.201760065656049 50.51171602411801),0,"('', 9, '')"
138189.697,133429.564,7100,Besonrieux,Rue de Seneffe,10,POINT (4.202235966009636 50.51152916690143),0,"('', 10, '')"
138163.687,133468.885,7100,Besonrieux,Rue de Seneffe,11,POINT (4.201868015894556 50.51188214663623),0,"('', 11, '')"
138177.195,133487.328,7100,Besonrieux,Rue de Seneffe,13,POINT (4.2020578822611165 50.51204822403602),0,"('', 13, '')"
138221.174,133460.66,7100,Besonrieux,Rue de Seneffe,14,POINT (4.2026787767487015 50.51180935645921),0,"('', 14, '')"
138194.559,133494.256,7100,Besonrieux,Rue de Seneffe,15,POINT (4.202302478079986 50.51211085670239),0,"('', 15, '')"
138205.444,133501.569,7100,Besonrieux,Rue de Seneffe,17,POINT (4.2024557152068045 50.512176820190554),0,"('', 17, '')"
138209.18,133504.793,7100,Besonrieux,Rue de Seneffe,19,POINT (4.202508287614364 50.5122058794046),0,"('', 19, '')"
138212.753,133508.404,7100,Besonrieux,Rue de Seneffe,21,POINT (4.202558549788955 50.51223841452464),0,"('', 21, '')"
138219.984,133520.727,7100,Besonrieux,Rue de Seneffe,23,POINT (4.202660112550038 50.51234934526465),0,"('', 23, '')"
138229.596,133538.186,7100,Besonrieux,Rue de Seneffe,25,POINT (4.202795084461032 50.51250649708228),0,"('', 25, '')"
138243.926,133551.683,7100,Besonrieux,Rue de Seneffe,27,POINT (4.20299670108773 50.5126281239969),0,"('', 27, '')"
138233.619,133620.407,7100,Besonrieux,Rue de Seneffe,35,POINT (4.202849225581805 50.51324575836929),0,"('', 35, '')"
138398.897,133695.171,7100,Besonrieux,Rue de Seneffe,57,POINT (4.205177215768888 50.51392118235702),0,"('', 57, '')"
137609.818,133554.874,7100,Besonrieux,Rue de l'Yser,1,POINT (4.194056241870608 50.512643794957384),0,"('', 1, '')"
137619.545,133598.099,7100,Besonrieux,Rue de l'Yser,2,POINT (4.194191956772208 50.51303259982619),0,"('', 2, '')"
137592.216,133572.802,7100,Besonrieux,Rue de l'Yser,8,POINT (4.193807476166837 50.51280459957437),0,"('', 8, '')"
137584.547,133554.272,7100,Besonrieux,Rue de l'Yser,12,POINT (4.193699963266252 50.512637849902106),0,"('', 12, '')"
137592.355,133513.44,7100,Besonrieux,Rue de l'Yser,13,POINT (4.193811400140026 50.512270928129965),0,"('', 13, '')"
137582.637,133548.36,7100,Besonrieux,Rue de l'Yser,14,POINT (4.1936732297477874 50.512584659700536),0,"('', 14, '')"
137589.313,133508.928,7100,Besonrieux,Rue de l'Yser,15,POINT (4.193768660323393 50.51223030029881),0,"('', 15, '')"
137579.101,133541.272,7100,Besonrieux,Rue de l'Yser,16,POINT (4.1936236101492534 50.51252086271356),0,"('', 16, '')"
137586.351,133504.537,7100,Besonrieux,Rue de l'Yser,17,POINT (4.193727044492286 50.51219076195082),0,"('', 17, '')"
137572.732,133526.576,7100,Besonrieux,Rue de l'Yser,18,POINT (4.193534300206314 50.51238860864257),0,"('', 18, '')"
137583.549,133495.688,7100,Besonrieux,Rue de l'Yser,19,POINT (4.193687832174787 50.51211114879237),0,"('', 19, '')"
137569.997,133519.683,7100,Besonrieux,Rue de l'Yser,20,POINT (4.193495967845257 50.51232658160806),0,"('', 20, '')"
137579.384,133488.693,7100,Besonrieux,Rue de l'Yser,21,POINT (4.193629341745801 50.5120481746076),0,"('', 21, '')"
137565.462,133512.649,7100,Besonrieux,Rue de l'Yser,22,POINT (4.193432262070855 50.51226324888941),0,"('', 22, '')"
137576.33,133483.181,7100,Besonrieux,Rue de l'Yser,23,POINT (4.1935864662299664 50.51199855628533),0,"('', 23, '')"
137563.273,133503.333,7100,Besonrieux,Rue de l'Yser,24,POINT (4.193401708345975 50.51217945018793),0,"('', 24, '')"
137572.949,133467.138,7100,Besonrieux,Rue de l'Yser,27,POINT (4.193539329454826 50.51185425556367),0,"('', 27, '')"
137571.06,133462.796,7100,Besonrieux,Rue de l'Yser,29,POINT (4.193512840598637 50.51181518032779),0,"('', 29, '')"
137554.661,133475.76,7100,Besonrieux,Rue de l'Yser,30,POINT (4.193281203136783 50.51193138206739),0,"('', 30, '')"
137569.015,133458.429,7100,Besonrieux,Rue de l'Yser,31,POINT (4.193484153194525 50.511775877033855),0,"('', 31, '')"
137551.88,133468.991,7100,Besonrieux,Rue de l'Yser,32,POINT (4.193242218812894 50.511870468751866),0,"('', 32, '')"
137567.339,133453.92,7100,Besonrieux,Rue de l'Yser,33,POINT (4.193460673016741 50.5117353049296),0,"('', 33, '')"
137565.382,133448.652,7100,Besonrieux,Rue de l'Yser,35,POINT (4.193433256277513 50.51168790334013),0,"('', 35, '')"
137563.284,133443.094,7100,Besonrieux,Rue de l'Yser,37,POINT (4.193403861279047 50.51163789161275),0,"('', 37, '')"
137561.162,133437.385,7100,Besonrieux,Rue de l'Yser,39,POINT (4.193374132980409 50.51158652185425),0,"('', 39, '')"
137541.578,133442.615,7100,Besonrieux,Rue de l'Yser,40,POINT (4.19309784848123 50.51163312588596),0,"('', 40, '')"
137558.786,133431.269,7100,Besonrieux,Rue de l'Yser,41,POINT (4.19334083715993 50.51153148771516),0,"('', 41, '')"
137523.931,133423.527,7100,Besonrieux,Rue de l'Yser,42,POINT (4.192849681915988 50.511461147412405),0,"('', 42, '')"
137557.191,133427.122,7100,Besonrieux,Rue de l'Yser,43,POINT (4.193318487214476 50.511494171735585),0,"('', 43, '')"
137508.374,133404.924,7100,Besonrieux,Rue de l'Yser,44,POINT (4.192630967287359 50.51129357303537),0,"('', 44, '')"
137556.316,133423.036,7100,Besonrieux,Rue de l'Yser,45,POINT (4.193306286382594 50.5114574193872),0,"('', 45, '')"
137553.301,133417.135,7100,Besonrieux,Rue de l'Yser,47,POINT (4.193263974502522 50.511404304590094),0,"('', 47, '')"
137550.912,133411.204,7100,Besonrieux,Rue de l'Yser,49,POINT (4.193230489513286 50.511350933324024),0,"('', 49, '')"
137550.716,133391.981,7100,Besonrieux,Rue de l'Yser,57,POINT (4.19322836432976 50.51117811113206),0,"('', 57, '')"
137534.2,133377.856,7100,Besonrieux,Rue de l'Yser,59,POINT (4.192995980233964 50.51105077511447),0,"('', 59, '')"
137517.802,133364.243,7100,Besonrieux,Rue de l'Yser,61,POINT (4.192765243979987 50.510928044102215),0,"('', 61, '')"
137508.466,133345.897,7100,Besonrieux,Rue de l'Yser,65,POINT (4.1926342306056865 50.5107629121978),0,"('', 65, '')"
137392.76,133293.638,7100,Besonrieux,Rue de l'Yser,84,POINT (4.191004701201059 50.510290625730136),0,"('', 84, '')"
137386.482,133289.248,7100,Besonrieux,Rue de l'Yser,86,POINT (4.190916339076755 50.51025102425571),0,"('', 86, '')"
137379.047,133289.931,7100,Besonrieux,Rue de l'Yser,88,POINT (4.190811494535205 50.51025700502245),0,"('', 88, '')"
137456.241,133279.62,7100,Besonrieux,Rue de l'Yser,89,POINT (4.191900150982594 50.510165958988345),0,"('', 89, '')"
137375.45,133287.177,7100,Besonrieux,Rue de l'Yser,90,POINT (4.190760875323667 50.510232168882496),0,"('', 90, '')"
137371.071,133285.974,7100,Besonrieux,Rue de l'Yser,92,POINT (4.19069917899811 50.51022125968282),0,"('', 92, '')"
137438.963,133292.674,7100,Besonrieux,Rue de l'Yser,93,POINT (4.191656122120353 50.51028294789471),0,"('', 93, '')"
137360.195,133280.626,7100,Besonrieux,Rue de l'Yser,94,POINT (4.190546025232649 50.51017294658162),0,"('', 94, '')"
137432.46,133289.676,7100,Besonrieux,Rue de l'Yser,95,POINT (4.191564540677136 50.51025585642485),0,"('', 95, '')"
137355.063,133292.058,7100,Besonrieux,Rue de l'Yser,96,POINT (4.190473286907338 50.510275611889135),0,"('', 96, '')"
137428.056,133286.908,7100,Besonrieux,Rue de l'Yser,97,POINT (4.191502544142318 50.51023087749835),0,"('', 97, '')"
137325.297,133279.905,7100,Besonrieux,Rue de l'Yser,98,POINT (4.190054044695379 50.5101657135385),0,"('', 98, '')"
137423.412,133283.481,7100,Besonrieux,Rue de l'Yser,99,POINT (4.191437186162776 50.51019996888323),0,"('', 99, '')"
137418.438,133280.8,7100,Besonrieux,Rue de l'Yser,101,POINT (4.191367150777982 50.5101757598391),0,"('', 101, '')"
137408.282,133275.545,7100,Besonrieux,Rue de l'Yser,103,POINT (4.19122414417224 50.510128299118904),0,"('', 103, '')"
137397.237,133270.421,7100,Besonrieux,Rue de l'Yser,105,POINT (4.191068600023917 50.5100819968841),0,"('', 105, '')"
137291.638,133251.82,7100,Besonrieux,Rue de l'Yser,106,POINT (4.189580459544704 50.50991249815048),0,"('', 106, '')"
137283.472,133251.492,7100,Besonrieux,Rue de l'Yser,108,POINT (4.189465344015884 50.50990937284439),0,"('', 108, '')"
137369.882,133262.795,7100,Besonrieux,Rue de l'Yser,109,POINT (4.190683196699641 50.51001285096609),0,"('', 109, '')"
137256.81,133249.163,7100,Besonrieux,Rue de l'Yser,110,POINT (4.189089534532289 50.50988785757277),0,"('', 110, '')"
137364.988,133260.811,7100,Besonrieux,Rue de l'Yser,111,POINT (4.190614266358018 50.50999490933604),0,"('', 111, '')"
137238.28,133244.288,7100,Besonrieux,Rue de l'Yser,112,POINT (4.188828459232523 50.509843628647424),0,"('', 112, '')"
137359.903,133258.75,7100,Besonrieux,Rue de l'Yser,113,POINT (4.190542645886557 50.50997627131659),0,"('', 113, '')"
137353.177,133254.411,7100,Besonrieux,Rue de l'Yser,115,POINT (4.190447966977182 50.50993711835375),0,"('', 115, '')"
137344.674,133251.175,7100,Besonrieux,Rue de l'Yser,117,POINT (4.190328198342945 50.509907843234245),0,"('', 117, '')"
137337.154,133247.751,7100,Besonrieux,Rue de l'Yser,119,POINT (4.190222294816515 50.50987689900691),0,"('', 119, '')"
137303.004,133331.013,7100,Besonrieux,Rue de l'Yser,120,POINT (4.189738019276491 50.5106247022657),0,"('', 120, '')"
137329.348,133245.487,7100,Besonrieux,Rue de l'Yser,121,POINT (4.190112320127782 50.50985637711996),0,"('', 121, '')"
137322.679,133239.55,7100,Besonrieux,Rue de l'Yser,125,POINT (4.190018499437702 50.5098028587409),0,"('', 125, '')"
137268.176,133355.096,7100,Besonrieux,Rue de l'Yser,126,POINT (4.189246178877461 50.51084045950042),0,"('', 126, '')"
137312.695,133227.577,7100,Besonrieux,Rue de l'Yser,129,POINT (4.189878147498616 50.50969500409851),0,"('', 129, '')"
137289.096,133372.058,7100,Besonrieux,Rue de l'Yser,130,POINT (4.189540545949133 50.510993403328605),0,"('', 130, '')"
137304.242,133233.021,7100,Besonrieux,Rue de l'Yser,133,POINT (4.189758790873126 50.50974376416167),0,"('', 133, '')"
137299.237,133229.866,7100,Besonrieux,Rue de l'Yser,135,POINT (4.189688336029939 50.50971529209521),0,"('', 135, '')"
137251.019,133207.294,7100,Besonrieux,Rue de l'Yser,143,POINT (4.1890093148338865 50.509511322561394),0,"('', 143, '')"
137141.81,133431.404,7100,Besonrieux,Rue de l'Yser,146,POINT (4.187461982522387 50.51152373169457),0,"('', 146, '')"
137090.22,133461.747,7100,Besonrieux,Rue de l'Yser,148,POINT (4.186733582204306 50.51179538995466),0,"('', 148, '')"
138499.328,132522.754,7100,La Louvière,Rue des Bois,70,POINT (4.206629182629722 50.50338291693734),0,"('', 70, '')"
138510.572,132504.53,7100,La Louvière,Rue des Bois,72,POINT (4.2067882400365475 50.503219299452745),0,"('', 72, '')"
138480.536,132475.127,7100,La Louvière,Rue des Bois,165,POINT (4.206365745993605 50.50295437370332),0,"('', 165, '')"
138482.562,132496.932,7100,La Louvière,Rue des Bois,169,POINT (4.20639363569393 50.503150444387344),0,"('', 169, '')"
138479.496,132501.087,7100,La Louvière,Rue des Bois,171,POINT (4.206350288917358 50.50318773858731),0,"('', 171, '')"
138459.043,132519.529,7100,La Louvière,Rue des Bois,173,POINT (4.206061410150255 50.50335313477046),0,"('', 173, '')"
138449.745,132529.476,7100,La Louvière,Rue des Bois,175,POINT (4.205930036143222 50.50344237769477),0,"('', 175, '')"
138448.435,132547.629,7100,La Louvière,Rue des Bois,177,POINT (4.205911011058975 50.50360555082054),0,"('', 177, '')"
138065.933,133147.058,7100,Besonrieux,Rue des Sartiaux,1,POINT (4.200500033444571 50.5089868907858),0,"('', 1, '')"
138045.719,133111.955,7100,Besonrieux,Rue des Sartiaux,2,POINT (4.200216174766299 50.50867089817388),0,"('', 2, '')"
138063.429,133115.398,7100,Besonrieux,Rue des Sartiaux,3,POINT (4.200465739491773 50.50870221100301),0,"('', 3, '')"
138050.117,133089.366,7100,Besonrieux,Rue des Sartiaux,4,POINT (4.200278897078495 50.50846790844159),0,"('', 4, '')"
138072.478,133116.766,7100,Besonrieux,Rue des Sartiaux,5,POINT (4.200593268219405 50.508714693123416),0,"('', 5, '')"
138051.062,133084.481,7100,Besonrieux,Rue des Sartiaux,6,POINT (4.200292375173163 50.50842401062588),0,"('', 6, '')"
138048.736,133078.802,7100,Besonrieux,Rue des Sartiaux,8,POINT (4.200259764504409 50.50837290815786),0,"('', 8, '')"
138077.256,133103.496,7100,Besonrieux,Rue des Sartiaux,9,POINT (4.200661049964386 50.50859549034764),0,"('', 9, '')"
138079.633,133086.744,7100,Besonrieux,Rue des Sartiaux,11,POINT (4.200695093036267 50.50844493508312),0,"('', 11, '')"
138081.276,133072.31,7100,Besonrieux,Rue des Sartiaux,13,POINT (4.200718714443844 50.508315204163075),0,"('', 13, '')"
138052.122,133053.213,7100,Besonrieux,Rue des Sartiaux,14,POINT (4.200308314838583 50.508142927305485),0,"('', 14, '')"
138057.062,133038.567,7100,Besonrieux,Rue des Sartiaux,16,POINT (4.200378424124761 50.50801135748877),0,"('', 16, '')"
138083.519,133049.731,7100,Besonrieux,Rue des Sartiaux,17,POINT (4.20075105313817 50.5081122603968),0,"('', 17, '')"
138054.23,133022.429,7100,Besonrieux,Rue des Sartiaux,18,POINT (4.200339013276622 50.50786621649888),0,"('', 18, '')"
138083.475,133043.952,7100,Besonrieux,Rue des Sartiaux,19,POINT (4.200750616421471 50.50806030527052),0,"('', 19, '')"
138045.228,133009.507,7100,Besonrieux,Rue des Sartiaux,20,POINT (4.20021251771325 50.507749862540734),0,"('', 20, '')"
138033.642,132999.859,7100,Besonrieux,Rue des Sartiaux,22,POINT (4.200049490084717 50.507662889724116),0,"('', 22, '')"
138086.631,133024.765,7100,Besonrieux,Rue des Sartiaux,25,POINT (4.200795718265439 50.50788787466061),0,"('', 25, '')"
138008.424,132979.023,7100,Besonrieux,Rue des Sartiaux,26,POINT (4.199694642216337 50.50747505682152),0,"('', 26, '')"
138090.372,132998.832,7100,Besonrieux,Rue des Sartiaux,27,POINT (4.200849281077817 50.507654808131605),0,"('', 27, '')"
137989.876,132925.84,7100,Besonrieux,Rue des Sartiaux,30,POINT (4.199434863234469 50.50699655375223),0,"('', 30, '')"
138064.011,132993.073,7100,Besonrieux,Rue des Sartiaux,31,POINT (4.200477836842481 50.507602499390345),0,"('', 31, '')"
137996.304,132883.264,7100,Besonrieux,Rue des Sartiaux,32,POINT (4.199526843899473 50.50661391909886),0,"('', 32, '')"
138028.56,132959.989,7100,Besonrieux,Rue des Sartiaux,41,POINT (4.199979118346636 50.507304347917824),0,"('', 41, '')"
138026.543,132926.545,7100,Besonrieux,Rue des Sartiaux,45,POINT (4.199951751137887 50.50700363933201),0,"('', 45, '')"
138031.993,132909.703,7100,Besonrieux,Rue des Sartiaux,51,POINT (4.2000291194581605 50.50685233764709),0,"('', 51, '')"
137989.539,132771.657,7100,Besonrieux,Rue des Sartiaux,52,POINT (4.199435048816406 50.50561041398127),0,"('', 52, '')"
138024.318,132887.66,7100,Besonrieux,Rue des Sartiaux,53,POINT (4.19992162572842 50.50665401092369),0,"('', 53, '')"
138042.543,132894.205,7100,Besonrieux,Rue des Sartiaux,55,POINT (4.200178340880107 50.506713222400556),0,"('', 55, '')"
138023.89,132876.699,7100,Besonrieux,Rue des Sartiaux,57,POINT (4.199915942003364 50.5065554608531),0,"('', 57, '')"
138024.683,132871.559,7100,Besonrieux,Rue des Sartiaux,59,POINT (4.199927285243337 50.50650926747456),0,"('', 59, '')"
138025.406,132866.872,7100,Besonrieux,Rue des Sartiaux,61,POINT (4.199937627192179 50.50646714522096),0,"('', 61, '')"
138026.19,132861.792,7100,Besonrieux,Rue des Sartiaux,63,POINT (4.199948841599407 50.50642149106717),0,"('', 63, '')"
137904.054,132587.425,7100,Besonrieux,Rue des Sartiaux,119,POINT (4.19823590574525 50.503952383169576),0,"('', 119, '')"
137875.933,132557.404,7100,Besonrieux,Rue des Sartiaux,125,POINT (4.1978404676692005 50.503681909958665),0,"('', 125, '')"
137872.962,132552.902,7100,Besonrieux,Rue des Sartiaux,127,POINT (4.197798732671156 50.503641374911),0,"('', 127, '')"
137903.223,132483.837,7100,Besonrieux,Rue des Sartiaux,133,POINT (4.198227531605882 50.50302109091631),0,"('', 133, '')"
137964.572,132499.651,7100,Besonrieux,Rue des Sartiaux,135,POINT (4.199091814813007 50.50316452005231),0,"('', 135, '')"
137458.488,134271.214,7100,Besonrieux,Rue du Fiefvet,23,POINT (4.191898661516036 50.51908060014419),0,"('', 23, '')"
137479.915,134289.228,7100,Besonrieux,Rue du Fiefvet,25,POINT (4.19220020250308 50.519243005485166),0,"('', 25, '')"
137426.032,134220.701,7100,Besonrieux,Rue du Fiefvet,26,POINT (4.191442693042628 50.51862578712413),0,"('', 26, '')"
